,US
2024-08-11,21186.8
2024-08-12,21186.8
2024-08-13,21186.8
2024-08-14,21186.8
2024-08-15,21186.8
2024-08-16,21186.8
2024-08-17,21186.8
2024-08-18,21186.8
2024-08-19,21186.8
2024-08-20,21186.8
2024-08-21,21186.8
2024-08-22,21186.8
2024-08-23,21186.8
2024-08-24,21186.8
2024-08-25,21186.8
2024-08-26,21186.8
2024-08-27,21186.8
2024-08-28,21186.8
2024-08-29,21186.8
2024-08-30,21186.8
2024-08-31,21186.8
2024-09-01,21269.5
2024-09-02,21269.5
2024-09-03,21269.5
2024-09-04,21269.5
2024-09-05,21269.5
2024-09-06,21269.5
2024-09-07,21269.5
2024-09-08,21269.5
2024-09-09,21269.5
2024-09-10,21269.5
2024-09-11,21269.5
2024-09-12,21269.5
2024-09-13,21269.5
2024-09-14,21269.5
2024-09-15,21269.5
2024-09-16,21269.5
2024-09-17,21269.5
2024-09-18,21269.5
2024-09-19,21269.5
2024-09-20,21269.5
2024-09-21,21269.5
2024-09-22,21269.5
2024-09-23,21269.5
2024-09-24,21269.5
2024-09-25,21269.5
2024-09-26,21269.5
2024-09-27,21269.5
2024-09-28,21269.5
2024-09-29,21269.5
2024-09-30,21269.5
2024-10-01,21331.9
2024-10-02,21331.9
2024-10-03,21331.9
2024-10-04,21331.9
2024-10-05,21331.9
2024-10-06,21331.9
2024-10-07,21331.9
2024-10-08,21331.9
2024-10-09,21331.9
2024-10-10,21331.9
2024-10-11,21331.9
2024-10-12,21331.9
2024-10-13,21331.9
2024-10-14,21331.9
2024-10-15,21331.9
2024-10-16,21331.9
2024-10-17,21331.9
2024-10-18,21331.9
2024-10-19,21331.9
2024-10-20,21331.9
2024-10-21,21331.9
2024-10-22,21331.9
2024-10-23,21331.9
2024-10-24,21331.9
2024-10-25,21331.9
2024-10-26,21331.9
2024-10-27,21331.9
2024-10-28,21331.9
2024-10-29,21331.9
2024-10-30,21331.9
2024-10-31,21331.9
2024-11-01,21452.2
2024-11-02,21452.2
2024-11-03,21452.2
2024-11-04,21452.2
2024-11-05,21452.2
2024-11-06,21452.2
2024-11-07,21452.2
2024-11-08,21452.2
2024-11-09,21452.2
2024-11-10,21452.2
2024-11-11,21452.2
2024-11-12,21452.2
2024-11-13,21452.2
2024-11-14,21452.2
2024-11-15,21452.2
2024-11-16,21452.2
2024-11-17,21452.2
2024-11-18,21452.2
2024-11-19,21452.2
2024-11-20,21452.2
2024-11-21,21452.2
2024-11-22,21452.2
2024-11-23,21452.2
2024-11-24,21452.2
2024-11-25,21452.2
2024-11-26,21452.2
2024-11-27,21452.2
2024-11-28,21452.2
2024-11-29,21452.2
2024-11-30,21452.2
2024-12-01,21485.9
2024-12-02,21485.9
2024-12-03,21485.9
2024-12-04,21485.9
2024-12-05,21485.9
2024-12-06,21485.9
2024-12-07,21485.9
2024-12-08,21485.9
2024-12-09,21485.9
2024-12-10,21485.9
2024-12-11,21485.9
2024-12-12,21485.9
2024-12-13,21485.9
2024-12-14,21485.9
2024-12-15,21485.9
2024-12-16,21485.9
2024-12-17,21485.9
2024-12-18,21485.9
2024-12-19,21485.9
2024-12-20,21485.9
2024-12-21,21485.9
2024-12-22,21485.9
2024-12-23,21485.9
2024-12-24,21485.9
2024-12-25,21485.9
2024-12-26,21485.9
2024-12-27,21485.9
2024-12-28,21485.9
2024-12-29,21485.9
2024-12-30,21485.9
2024-12-31,21485.9
2025-01-01,21548.1
2025-01-02,21548.1
2025-01-03,21548.1
2025-01-04,21548.1
2025-01-05,21548.1
2025-01-06,21548.1
2025-01-07,21548.1
2025-01-08,21548.1
2025-01-09,21548.1
2025-01-10,21548.1
2025-01-11,21548.1
2025-01-12,21548.1
2025-01-13,21548.1
2025-01-14,21548.1
2025-01-15,21548.1
2025-01-16,21548.1
2025-01-17,21548.1
2025-01-18,21548.1
2025-01-19,21548.1
2025-01-20,21548.1
2025-01-21,21548.1
2025-01-22,21548.1
2025-01-23,21548.1
2025-01-24,21548.1
2025-01-25,21548.1
2025-01-26,21548.1
2025-01-27,21548.1
2025-01-28,21548.1
2025-01-29,21548.1
2025-01-30,21548.1
2025-01-31,21548.1
2025-02-01,21613.5
2025-02-02,21613.5
2025-02-03,21613.5
2025-02-04,21613.5
2025-02-05,21613.5
2025-02-06,21613.5
2025-02-07,21613.5
2025-02-08,21613.5
2025-02-09,21613.5
2025-02-10,21613.5
2025-02-11,21613.5
2025-02-12,21613.5
2025-02-13,21613.5
2025-02-14,21613.5
2025-02-15,21613.5
2025-02-16,21613.5
2025-02-17,21613.5
2025-02-18,21613.5
2025-02-19,21613.5
2025-02-20,21613.5
2025-02-21,21613.5
2025-02-22,21613.5
2025-02-23,21613.5
2025-02-24,21613.5
2025-02-25,21613.5
2025-02-26,21613.5
2025-02-27,21613.5
2025-02-28,21613.5
2025-03-01,21693.6
2025-03-02,21693.6
2025-03-03,21693.6
2025-03-04,21693.6
2025-03-05,21693.6
2025-03-06,21693.6
2025-03-07,21693.6
2025-03-08,21693.6
2025-03-09,21693.6
2025-03-10,21693.6
2025-03-11,21693.6
2025-03-12,21693.6
2025-03-13,21693.6
2025-03-14,21693.6
2025-03-15,21693.6
2025-03-16,21693.6
2025-03-17,21693.6
2025-03-18,21693.6
2025-03-19,21693.6
2025-03-20,21693.6
2025-03-21,21693.6
2025-03-22,21693.6
2025-03-23,21693.6
2025-03-24,21693.6
2025-03-25,21693.6
2025-03-26,21693.6
2025-03-27,21693.6
2025-03-28,21693.6
2025-03-29,21693.6
2025-03-30,21693.6
2025-03-31,21693.6
2025-04-01,21775.6
2025-04-02,21775.6
2025-04-03,21775.6
2025-04-04,21775.6
2025-04-05,21775.6
2025-04-06,21775.6
2025-04-07,21775.6
2025-04-08,21775.6
2025-04-09,21775.6
2025-04-10,21775.6
2025-04-11,21775.6
2025-04-12,21775.6
2025-04-13,21775.6
2025-04-14,21775.6
2025-04-15,21775.6
2025-04-16,21775.6
2025-04-17,21775.6
2025-04-18,21775.6
2025-04-19,21775.6
2025-04-20,21775.6
2025-04-21,21775.6
2025-04-22,21775.6
2025-04-23,21775.6
2025-04-24,21775.6
2025-04-25,21775.6
2025-04-26,21775.6
2025-04-27,21775.6
2025-04-28,21775.6
2025-04-29,21775.6
2025-04-30,21775.6
2025-05-01,21833.9
2025-05-02,21833.9
2025-05-03,21833.9
2025-05-04,21833.9
2025-05-05,21833.9
2025-05-06,21833.9
2025-05-07,21833.9
2025-05-08,21833.9
2025-05-09,21833.9
2025-05-10,21833.9
2025-05-11,21833.9
2025-05-12,21833.9
2025-05-13,21833.9
2025-05-14,21833.9
2025-05-15,21833.9
2025-05-16,21833.9
2025-05-17,21833.9
2025-05-18,21833.9
2025-05-19,21833.9
2025-05-20,21833.9
2025-05-21,21833.9
2025-05-22,21833.9
2025-05-23,21833.9
2025-05-24,21833.9
2025-05-25,21833.9
2025-05-26,21833.9
2025-05-27,21833.9
2025-05-28,21833.9
2025-05-29,21833.9
2025-05-30,21833.9
2025-05-31,21833.9
2025-06-01,21938.8
2025-06-02,21938.8
2025-06-03,21938.8
2025-06-04,21938.8
2025-06-05,21938.8
2025-06-06,21938.8
2025-06-07,21938.8
2025-06-08,21938.8
2025-06-09,21938.8
2025-06-10,21938.8
2025-06-11,21938.8
2025-06-12,21938.8
2025-06-13,21938.8
2025-06-14,21938.8
2025-06-15,21938.8
2025-06-16,21938.8
2025-06-17,21938.8
2025-06-18,21938.8
2025-06-19,21938.8
2025-06-20,21938.8
2025-06-21,21938.8
2025-06-22,21938.8
2025-06-23,21938.8
2025-06-24,21938.8
2025-06-25,21938.8
2025-06-26,21938.8
2025-06-27,21938.8
2025-06-28,21938.8
2025-06-29,21938.8
2025-06-30,21938.8
2025-07-01,22020.0
2025-07-02,22020.0
2025-07-03,22020.0
2025-07-04,22020.0
2025-07-05,22020.0
2025-07-06,22020.0
2025-07-07,22020.0
2025-07-08,22020.0
2025-07-09,22020.0
2025-07-10,22020.0
2025-07-11,22020.0
2025-07-12,22020.0
2025-07-13,22020.0
2025-07-14,22020.0
2025-07-15,22020.0
2025-07-16,22020.0
2025-07-17,22020.0
2025-07-18,22020.0
2025-07-19,22020.0
2025-07-20,22020.0
2025-07-21,22020.0
2025-07-22,22020.0
2025-07-23,22020.0
2025-07-24,22020.0
2025-07-25,22020.0
2025-07-26,22020.0
2025-07-27,22020.0
2025-07-28,22020.0
2025-07-29,22020.0
2025-07-30,22020.0
2025-07-31,22020.0
2025-08-01,22087.0
2025-08-02,22087.0
2025-08-03,22087.0
2025-08-04,22087.0
2025-08-05,22087.0
2025-08-06,22087.0
2025-08-07,22087.0
2025-08-08,22087.0
2025-08-09,22087.0
2025-08-10,22087.0
2025-08-11,22087.0
2025-08-12,22087.0
2025-08-13,22087.0
2025-08-14,22087.0
2025-08-15,22087.0
2025-08-16,22087.0
2025-08-17,22087.0
2025-08-18,22087.0
2025-08-19,22087.0
2025-08-20,22087.0
2025-08-21,22087.0
2025-08-22,22087.0
2025-08-23,22087.0
2025-08-24,22087.0
2025-08-25,22087.0
2025-08-26,22087.0
2025-08-27,22087.0
2025-08-28,22087.0
2025-08-29,22087.0
2025-08-30,22087.0
2025-08-31,22087.0
2025-09-01,22170.3
2025-09-02,22170.3
2025-09-03,22170.3
2025-09-04,22170.3
2025-09-05,22170.3
2025-09-06,22170.3
2025-09-07,22170.3
2025-09-08,22170.3
2025-09-09,22170.3
2025-09-10,22170.3
2025-09-11,22170.3
2025-09-12,22170.3
2025-09-13,22170.3
2025-09-14,22170.3
2025-09-15,22170.3
2025-09-16,22170.3
2025-09-17,22170.3
2025-09-18,22170.3
2025-09-19,22170.3
2025-09-20,22170.3
2025-09-21,22170.3
2025-09-22,22170.3
2025-09-23,22170.3
2025-09-24,22170.3
2025-09-25,22170.3
2025-09-26,22170.3
2025-09-27,22170.3
2025-09-28,22170.3
2025-09-29,22170.3
2025-09-30,22170.3
2025-10-01,22245.1
2025-10-02,22245.1
2025-10-03,22245.1
2025-10-04,22245.1
2025-10-05,22245.1
2025-10-06,22245.1
2025-10-07,22245.1
2025-10-08,22245.1
2025-10-09,22245.1
2025-10-10,22245.1
2025-10-11,22245.1
2025-10-12,22245.1
2025-10-13,22245.1
2025-10-14,22245.1
2025-10-15,22245.1
2025-10-16,22245.1
2025-10-17,22245.1
2025-10-18,22245.1
2025-10-19,22245.1
2025-10-20,22245.1
2025-10-21,22245.1
2025-10-22,22245.1
2025-10-23,22245.1
2025-10-24,22245.1
2025-10-25,22245.1
2025-10-26,22245.1
2025-10-27,22245.1
2025-10-28,22245.1
2025-10-29,22245.1
2025-10-30,22245.1
2025-10-31,22245.1
2025-11-01,22277.5
2025-11-02,22277.5
2025-11-03,22277.5
2025-11-04,22277.5
2025-11-05,22277.5
2025-11-06,22277.5
2025-11-07,22277.5
2025-11-08,22277.5
2025-11-09,22277.5
2025-11-10,22277.5
2025-11-11,22277.5
2025-11-12,22277.5
2025-11-13,22277.5
2025-11-14,22277.5
2025-11-15,22277.5
2025-11-16,22277.5
2025-11-17,22277.5
2025-11-18,22277.5
2025-11-19,22277.5
2025-11-20,22277.5
2025-11-21,22277.5
2025-11-22,22277.5
2025-11-23,22277.5
2025-11-24,22277.5
2025-11-25,22277.5
2025-11-26,22277.5
2025-11-27,22277.5
2025-11-28,22277.5
2025-11-29,22277.5
2025-11-30,22277.5
2025-12-01,22353.6
2025-12-02,22353.6
2025-12-03,22353.6
2025-12-04,22353.6
2025-12-05,22353.6
2025-12-06,22353.6
2025-12-07,22353.6
2025-12-08,22353.6
2025-12-09,22353.6
2025-12-10,22353.6
2025-12-11,22353.6
2025-12-12,22353.6
2025-12-13,22353.6
2025-12-14,22353.6
2025-12-15,22353.6
2025-12-16,22353.6
2025-12-17,22353.6
2025-12-18,22353.6
2025-12-19,22353.6
2025-12-20,22353.6
2025-12-21,22353.6
2025-12-22,22353.6
2025-12-23,22353.6
2025-12-24,22353.6
2025-12-25,22353.6
2025-12-26,22353.6
2025-12-27,22353.6
2025-12-28,22353.6
2025-12-29,22353.6
2025-12-30,22353.6
2025-12-31,22353.6
2026-01-01,22429.3
2026-01-02,22429.3
2026-01-03,22429.3
2026-01-04,22429.3
2026-01-05,22429.3
2026-01-06,22429.3
2026-01-07,22429.3
2026-01-08,22429.3
2026-01-09,22429.3
2026-01-10,22429.3
2026-01-11,22429.3
2026-01-12,22429.3
2026-01-13,22429.3
2026-01-14,22429.3
2026-01-15,22429.3
2026-01-16,22429.3
2026-01-17,22429.3
2026-01-18,22429.3
2026-01-19,22429.3
2026-01-20,22429.3
2026-01-21,22429.3
2026-01-22,22429.3
2026-01-23,22429.3
2026-01-24,22429.3
2026-01-25,22429.3
2026-01-26,22429.3
2026-01-27,22429.3
2026-01-28,22429.3
2026-01-29,22429.3
2026-01-30,22429.3
2026-01-31,22429.3
2026-02-01,22627.3
2026-02-02,22627.3
2026-02-03,22627.3
2026-02-04,22627.3
2026-02-05,22627.3
2026-02-06,22627.3
2026-02-07,22627.3
2026-02-08,22627.3
2026-02-09,22627.3
2026-02-10,22627.3
2026-02-11,22627.3
2026-02-12,22627.3
2026-02-13,22627.3
2026-02-14,22627.3
2026-02-15,22627.3
2026-02-16,22627.3
2026-02-17,22627.3
2026-02-18,22627.3
2026-02-19,22627.3
2026-02-20,22627.3
2026-02-21,22627.3
2026-02-22,22627.3
2026-02-23,22627.3
2026-02-24,22627.3
2026-02-25,22627.3
2026-02-26,22627.3
2026-02-27,22627.3
2026-02-28,22627.3
2026-03-01,22686.0
2026-03-02,22686.0
2026-03-03,22686.0
2026-03-04,22686.0
2026-03-05,22686.0
2026-03-06,22686.0
2026-03-07,22686.0
2026-03-08,22686.0
2026-03-09,22686.0
2026-03-10,22686.0
2026-03-11,22686.0
2026-03-12,22686.0
2026-03-13,22686.0
2026-03-14,22686.0
2026-03-15,22686.0
2026-03-16,22686.0
2026-03-17,22686.0
2026-03-18,22686.0
2026-03-19,22686.0
2026-03-20,22686.0
2026-03-21,22686.0
2026-03-22,22686.0
2026-03-23,22686.0
2026-03-24,22686.0
2026-03-25,22686.0
2026-03-26,22686.0
2026-03-27,22686.0
2026-03-28,22686.0
2026-03-29,22686.0
2026-03-30,22686.0
2026-03-31,22686.0
2026-04-01,22686.0
2026-04-02,22686.0
2026-04-03,22686.0
2026-04-04,22686.0
2026-04-05,22686.0
2026-04-06,22686.0
2026-04-07,22686.0
2026-04-08,22686.0
2026-04-09,22686.0
2026-04-10,22686.0
2026-04-11,22686.0
2026-04-12,22686.0
2026-04-13,22686.0
2026-04-14,22686.0
2026-04-15,22686.0
2026-04-16,22686.0
2026-04-17,22686.0
2026-04-18,22686.0
2026-04-19,22686.0
2026-04-20,22686.0
2026-04-21,22686.0
2026-04-22,22686.0
2026-04-23,22686.0
2026-04-24,22686.0
2026-04-25,22686.0
2026-04-26,22686.0
2026-04-27,22686.0
2026-04-28,22686.0
2026-04-29,22686.0
